,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,29,29,29,29,29,29,29,29,29.0
Reserves,216,254,262,308,364,556,839,1083,1263,1492,2294,2775,2880.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,8,
Borrowings,206,211,258,214,139,81,45,7,10,49,5,12,14.0
Other Liabilities,254,255,254,246,266,236,303,399,213,328,422,324,354.0
Total Liabilities,691,735,788,783,799,902,1215,1519,1516,1898,2751,3140,3276.0
Fixed Assets,225,297,293,280,267,242,238,229,217,203,276,267,258.0
CWIP,65,1,5,1,0,0,0,0,1,0,0,2,14.0
Investments,15,38,38,36,36,70,343,628,6,795,824,870,1395.0
Other Assets,386,399,452,466,496,590,635,662,1292,900,1651,2000,1609.0
Total Assets,691,735,788,783,799,902,1215,1519,1516,1898,2751,3140,3276.0
