,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.69,70.57,74.99,74.99,74.99,74.99,74.98,74.98
FIIs,0.27,2.12,2.72,2.01,1.25,2.54,1.52,1.88
DIIs,0.05,0.51,0.3,0.73,0.91,0.62,0.55,0.52
Public,28.99,26.8,22.0,22.27,22.85,21.86,22.96,22.63
No. of Shareholders,6715.0,18628.0,20024.0,18807.0,20186.0,34217.0,34861.0,32412.0
