,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,63.28,63.28,63.28,63.28,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12
Public,36.72,36.72,36.72,36.72,40.88,40.88,40.88,40.87,40.88,40.88,40.88,40.87
No. of Shareholders,16131.0,17690.0,19975.0,20014.0,23879.0,26499.0,27061.0,26238.0,25496.0,24988.0,24420.0,23764.0
