,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.27,0.00,0.00,8.66,16.48,10.98
Expenses,0.16,0.17,0.16,0.16,0.24,0.30,0.33,0.26,0.33,0.44,0.43,0.32,0.42
Operating Profit,-0.16,-0.17,-0.16,-0.16,-0.24,-0.30,-0.33,9.01,-0.33,-0.44,8.23,16.16,10.56
OPM %,,,,,,,,97.2,,,95.03,98.06,96.17
Other Income,0.47,0.23,0.39,0.97,0.35,2.15,3.52,0.31,0.16,22.29,0.4,0.35,0.33
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,0.30,0.05,0.22,0.80,0.10,1.84,3.18,9.31,-0.18,21.84,8.62,16.5,10.88
Tax %,0.00,1100.00,168.18,18.75,170.00,34.78,3.14,15.04,-694.44,23.44,-53.48,22.36,19.94
Net Profit,0.31,-0.50,-0.15,0.65,-0.07,1.19,3.08,7.92,-1.43,16.72,13.23,12.8,8.71
EPS in Rs,0.04,-0.06,-0.02,0.08,-0.01,0.14,0.37,0.96,-0.17,2.02,1.6,1.55,1.05
