,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,83,85,93,94,101,111,124,134,144,161,173,184,192
Borrowings,22,24,26,27,21,18,13,21,26,12,17,5,26
Other Liabilities,25,31,26,23,19,19,22,21,18,26,21,29,30
Total Liabilities,132,144,147,147,145,152,162,180,191,203,214,222,251
Fixed Assets,53,61,60,57,61,60,60,58,58,62,70,69,66
CWIP,1,1,1,2,1,1,1,1,3,3,3,10,17
Investments,0,0,0,0,0,0,0,0,2,2,2,2,2
Other Assets,78,82,86,88,82,91,101,121,128,135,140,141,166
Total Assets,132,144,147,147,145,152,162,180,191,203,214,222,251
