,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.65,51.65,51.92,52.53,52.78,52.77,52.11,52.11,52.11
FIIs,0.0,0.0,0.15,0.15,0.15,0.09,0.17,0.0,0.0
DIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Public,48.35,48.35,47.93,47.32,47.06,47.14,47.71,47.9,47.64
No. of Shareholders,3783.0,4500.0,6457.0,6171.0,5817.0,7278.0,16927.0,15736.0,14639.0
