,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.04,0.06,0.1,0.04,0.04,0.22,0.25,0.35,0.35,0.35,1.05,0.12,0.46
Expenses,0.23,0.35,0.56,0.35,0.28,0.09,0.32,1.07,0.13,0.16,0.79,0.2,0.24
Operating Profit,-0.19,-0.29,-0.46,-0.31,-0.24,0.13,-0.07,-0.72,0.22,0.19,0.26,-0.08,0.22
OPM %,-475.0,-483.33,-460.0,-775.0,-600.0,59.09,-28.0,-205.71,62.86,54.29,24.76,-66.67,47.83
Other Income,0.2,0.04,0.01,0.07,0.03,-0.01,0.39,-0.0,-0.0,-0.0,-0.0,0.09,-0.08
Interest,0.18,0.17,0.17,0.18,0.18,0.17,0.19,0.18,0.18,0.19,0.54,0.13,0.14
Depreciation,0.04,0.04,0.48,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.43,0.34,-0.14
Profit before tax,-0.21,-0.46,-1.1,-0.58,-0.55,-0.21,-0.03,-1.04,-0.1,-0.14,-0.71,-0.46,0.14
Tax %,-0.0,-0.0,-0.0,-1.72,-0.0,-0.0,66.67,1.92,-20.0,-0.0,-23.94,-0.0,-0.0
Net Profit,-0.21,-0.46,-1.11,-0.59,-0.55,-0.2,-0.02,-1.02,-0.12,-0.14,-0.89,-0.46,0.14
EPS in Rs,-0.0,-0.01,-0.01,-0.01,-0.01,-0.0,-0.0,-0.01,-0.0,-0.0,-0.01,-0.01,0.0
