,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.13,73.13,73.13,73.13,73.13,73.13,73.13
Public,26.87,26.87,26.86,26.87,26.87,26.87,26.87
No. of Shareholders,348.0,314.0,293.0,270.0,281.0,259.0,248.0
