,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2.7,-0.6000000000000001,3.81,4.46,-5.12
Cash from Investing Activity,2.34,1.05,-4.09,-2.45,4.65
Cash from Financing Activity,-0.13,-0.35,0.11,-0.45,11.35
Net Cash Flow,-0.49,0.11,-0.16,1.57,10.87
