,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,5.3,1.04,9.16,4.32,1.39
Inventory Days,,,,55.02,60.44
Days Payable,,,,1.64,4.67
Cash Conversion Cycle,5.3,1.04,9.16,57.7,57.16
Working Capital Days,38.01,43.68,89.24,40.53,45.3
ROCE %,,10.24,7.34,11.53,6.57
