,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,17,23
Reserves,44,47,47,44,90
Borrowings,42,51,67,66,80
Other Liabilities,33,37,58,68,77
Total Liabilities,122,139,176,194,271
Fixed Assets,19,19,26,31,36
CWIP,0,0,3,12,22
Investments,1,1,1,0,0
Other Assets,102,119,146,152,212
Total Assets,122,139,176,194,271
