,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,-4,3,21
Cash from Investing Activity,-2,-2,-13,-16
Cash from Financing Activity,3,7,10,-5
Net Cash Flow,0,1,0,0
