,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,90.0,91,72,67
Inventory Days,84.0,94,109,136
Days Payable,66.0,60,76,94
Cash Conversion Cycle,109.0,125,105,109
Working Capital Days,104.0,122,96,97
ROCE %,,9,6,15
