,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,238.0,239.0,329.0,320.0
Expenses,230.0,229.0,321.0,299.0
Operating Profit,8.0,10.0,8.0,20.0
OPM %,3.0,4.0,2.0,6.0
Other Income,0.0,0.0,1.0,3.0
Interest,5.0,4.0,6.0,5.0
Depreciation,2.0,2.0,2.0,3.0
Profit before tax,2.0,4.0,1.0,15.0
Tax %,26.0,31.0,43.0,28.0
Net Profit,1.0,3.0,1.0,10.0
EPS in Rs,3.17,8.59,1.43,6.13
