,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.36,40.4,44.09,44.27,44.27
FIIs,1.56,0.14,0.23,0.08,0.27
DIIs,0.03,0.03,0.02,0.02,0.02
Public,59.05,59.43,55.65,55.63,55.43
No. of Shareholders,73858.0,64717.0,72086.0,76440.0,77493.0
