,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,24,24,24,24
Reserves,89,112,168,211,255,293
Borrowings,0,5,2,5,10,28
Other Liabilities,32,41,48,56,57,59
Total Liabilities,142,179,241,297,346,404
Fixed Assets,43,55,77,101,68,70
CWIP,0,0,0,4,5,4
Investments,0,0,0,0,0,34
Other Assets,98,124,164,191,273,296
Total Assets,142,179,241,297,346,404
