,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,20,14,30,51,42
Cash from Investing Activity,-20,-15,-33,-36,16
Cash from Financing Activity,0,2,18,0,0
Net Cash Flow,1,0,15,16,59
