,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Onelife Capital Advisors Ltd,Finance,533632,ONELIFECAP,22.4,16.8, 23.9 / 10.8,,60.9,0.0,-1.01,-2.98,10.0,3.87,43.7,-18.1,-6.74,5.66,-0.25,-309,-30.5,,6.96,,-1.99,-1.86,20.2,1.11,7.01,3.25,0.0
