,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.26,1.03,1.12,0.88,0.93,0.93,1.34,0.82,0.94,1.3,1.37,1.82,1.3
Expenses,1.64,1.23,1.35,1.38,1.53,1.54,2.01,0.79,1.34,2.02,2.19,2.08,1.35
Operating Profit,-0.38,-0.2,-0.23,-0.5,-0.6,-0.61,-0.67,0.03,-0.4,-0.72,-0.82,-0.26,-0.05
OPM %,-30.16,-19.42,-20.54,-56.82,-64.52,-65.59,-50.0,3.66,-42.55,-55.38,-59.85,-14.29,-3.85
Other Income,0.5,0.48,0.56,0.52,0.6,0.58,0.7,0.19,0.2,0.2,0.39,0.24,0.12
Interest,0.06,-0.0,-0.06,-0.0,0.01,0.05,0.02,0.24,0.2,0.2,0.86,0.3,0.16
Depreciation,0.2,0.2,0.18,0.08,0.07,0.06,0.04,-0.0,-0.0,0.02,0.03,0.03,0.03
Profit before tax,-0.14,0.08,0.21,-0.06,-0.08,-0.14,-0.03,-0.02,-0.4,-0.74,-1.32,-0.35,-0.12
Tax %,-21.43,37.5,14.29,-100.0,-37.5,-21.43,133.33,-100.0,-10.0,-6.76,8.33,-28.57,-75.0
Net Profit,-0.17,0.04,0.18,-0.12,-0.1,-0.17,-0.0,-0.04,-0.44,-0.79,-1.21,-0.45,-0.21
EPS in Rs,-0.13,0.03,0.13,-0.09,-0.07,-0.13,-0.0,-0.03,-0.33,-0.59,-0.91,-0.34,-0.16
