,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,145.32,121.87,0.71,2.06,4.18,4.93,80.34,122.69,72.43,274.18,406.25
Inventory Days,79.75,-0.00,-0.00,,,,,,,,
Days Payable,1295.9,,,,,,,,,,
Cash Conversion Cycle,-1070.84,121.87,0.71,2.06,4.18,4.93,80.34,122.69,72.43,274.18,406.25
Working Capital Days,8846.64,2515.79,2509.51,7285.61,2967.43,2209.24,2398.82,2598.46,3986.71,4796.98,3918.51
ROCE %,,1.24,2.19,-5.01,-3.52,0.12,0.01,-1.48,0.08,-0.26,-1.01
