,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,239.0,179.0,386.0,306.0,450.0,451.0,263.0,104.0,100.0,91.0,85.0,89.0,90.0
Expenses,330.0,274.0,475.0,316.0,450.0,473.0,512.0,146.0,115.0,110.0,93.0,97.0,92.0
Operating Profit,-91.0,-95.0,-88.0,-10.0,-0.0,-22.0,-250.0,-42.0,-15.0,-19.0,-8.0,-8.0,-3.0
OPM %,-38.0,-53.0,-23.0,-3.0,-0.0,-5.0,-95.0,-40.0,-15.0,-20.0,-9.0,-9.0,-3.0
Other Income,-30.0,4.0,-1.0,9.0,4.0,3.0,-70.0,-24.0,-107.0,-2.0,-27.0,1.0,-51.0
Interest,19.0,19.0,14.0,17.0,16.0,15.0,15.0,13.0,13.0,13.0,14.0,14.0,14.0
Depreciation,14.0,14.0,14.0,13.0,13.0,13.0,13.0,11.0,9.0,7.0,6.0,5.0,5.0
Profit before tax,-154.0,-124.0,-117.0,-31.0,-25.0,-46.0,-347.0,-90.0,-145.0,-40.0,-55.0,-26.0,-72.0
Tax %,4.0,9.0,-33.0,-0.0,-1.0,-0.0,0.0,-6.0,2.0,-3.0,-3.0,6.0,-0.0
Net Profit,-147.0,-113.0,-155.0,-32.0,-25.0,-47.0,-346.0,-95.0,-142.0,-41.0,-56.0,-24.0,-73.0
EPS in Rs,-0.76,-0.57,-0.78,-0.16,-0.13,-0.23,-1.73,-0.48,-0.71,-0.21,-0.28,-0.12,-0.36
