,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1576,946,959,994,988,988,1141,1144,1145,1184,1190,1192,1192
Reserves,-139,-116,-153,-225,-433,-117,-146,-154,-108,-592,-1040,-1376,-1473
Borrowings,189,7,110,673,539,471,618,814,696,624,577,428,413
Other Liabilities,204,133,144,204,239,348,409,446,482,598,494,246,389
Total Liabilities,1831,970,1059,1647,1332,1692,2022,2250,2215,1813,1221,490,521
Fixed Assets,649,471,473,888,787,844,910,945,782,677,642,62,23
CWIP,6,6,7,50,37,89,69,31,36,9,9,0,0
Investments,496,218,139,112,86,40,43,73,66,65,8,5,8
Other Assets,681,275,441,597,422,718,1000,1201,1331,1062,562,424,489
Total Assets,1831,970,1059,1647,1332,1692,2022,2250,2215,1813,1221,490,521
