,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.87,43.65,46.3,45.32,14.47,8.39,3.49,3.49
FIIs,18.78,19.86,16.6,17.38,9.93,10.37,8.18,8.15
DIIs,0.92,1.03,2.01,1.49,0.05,1.26,0.03,0.0
Public,31.51,34.87,34.4,35.12,74.88,79.31,87.77,87.84
Others,0.92,0.59,0.69,0.7,0.68,0.67,0.53,0.53
No. of Shareholders,65077.0,135228.0,149431.0,146575.0,319352.0,368028.0,424908.0,428293.0
