,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2
Public,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.8,64.79,64.79,64.8,64.8
No. of Shareholders,8055.0,8041.0,8072.0,8122.0,8137.0,8300.0,8415.0,8389.0,8364.0,8358.0,8347.0,8382.0
