,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-5,4,6,6,24,-14,0,-35,-11,-2,0,3
Cash from Investing Activity,9,-11,2,-1,1,20,2,36,13,-2,167,-121
Cash from Financing Activity,-5,7,-7,-4,-15,-17,-2,-1,2,17,-5,-31
Net Cash Flow,-1,0,2,1,9,-11,0,1,4,13,162,-149
