,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,211.0,157,222,77,71,79
Inventory Days,91.0,20,,,,
Days Payable,511.0,193,,,,
Cash Conversion Cycle,-209.0,-16,222,77,71,79
Working Capital Days,798.0,109,147,5,86,69
ROCE %,,18,17,12,40,10
