,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,10,10,10,10,10
Reserves,-6,-5,2,4,14,13,10
Borrowings,0,0,11,16,10,1,0
Other Liabilities,1,4,12,9,7,4,3
Total Liabilities,3,6,35,39,42,28,24
Fixed Assets,0,0,5,4,3,3,3
CWIP,0,0,0,0,0,0,3
Investments,0,0,0,0,0,4,0
Other Assets,3,6,30,34,39,21,17
Total Assets,3,6,35,39,42,28,24
