,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-11-01
Promoters,57.96,57.96,58.55,59.69,60.46,60.57,60.64,57.77
FIIs,8.37,7.37,5.87,5.81,4.18,5.52,6.66,10.81
DIIs,18.4,21.5,24.69,23.42,19.49,18.25,17.95,18.92
Government,0.0,0.13,0.14,0.22,0.23,0.26,0.0,0.0
Public,15.27,13.04,10.75,10.86,15.63,15.41,14.75,12.51
No. of Shareholders,24795.0,26648.0,23153.0,23176.0,28119.0,34460.0,62726.0,91220.0
