,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,25,453,-632,298,412,312,225,632,94,281,244,698
Cash from Investing Activity,-43,-208,-12,-59,-223,-166,-5,-388,45,-115,-91,-269
Cash from Financing Activity,436,-23,-181,-369,-153,-157,-69,-293,-189,-123,-106,-184
Net Cash Flow,417,223,-824,-130,36,-11,151,-49,-49,43,46,246
