,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.8,74.8,74.8,74.8,74.8,74.8
FIIs,21.6,20.36,19.12,17.83,16.32,13.94
DIIs,0.48,0.33,2.16,5.19,6.14,6.15
Public,3.11,4.51,3.92,2.18,2.75,5.11
No. of Shareholders,74199.0,108758.0,162555.0,130747.0,301530.0,494186.0
