,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,102.35,153.16,188.8,122.57,176.01,204.27,272.51,250.7,207.17,192.35,178.19,119.81,122.59
Expenses,105.21,128.37,147.13,99.1,157.41,189.19,267.18,235.27,200.17,177.66,165.52,120.36,134.77
Operating Profit,-2.86,24.79,41.67,23.47,18.6,15.08,5.33,15.43,7.0,14.69,12.67,-0.55,-12.18
OPM %,-2.79,16.19,22.07,19.15,10.57,7.38,1.96,6.15,3.38,7.64,7.11,-0.46,-9.94
Other Income,3.82,2.58,1.33,1.2,2.08,2.33,3.12,1.76,1.24,1.87,3.55,3.87,1.72
Interest,1.1,0.9,1.03,0.68,0.68,0.74,1.07,0.97,0.92,0.78,0.94,0.74,0.65
Depreciation,1.56,1.56,1.59,1.52,1.55,1.55,1.59,1.53,1.55,1.54,1.53,1.38,1.41
Profit before tax,-1.7,24.91,40.38,22.47,18.45,15.12,5.79,14.69,5.77,14.24,13.75,1.2,-12.52
Tax %,-5.29,33.08,22.46,25.95,25.31,27.71,21.59,25.6,25.13,26.12,26.25,-0.83,23.16
Net Profit,-1.79,16.67,31.31,16.64,13.78,10.93,4.54,10.93,4.32,10.52,10.14,1.21,-9.62
EPS in Rs,-0.2,1.87,3.51,1.87,1.55,1.23,0.51,1.23,0.48,1.18,1.14,0.14,-1.08
