,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,40,43,44,44,284,286,292,304,312,315,667,668.0
Reserves,302,425,598,767,965,1703,1995,2696,4073,5963,7199,10311,
Preference Capital,74,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,654,2482,2130,2878,4783,7120,15562,28036,36499,43009,58575,75664,
Other Liabilities,192,192,242,346,502,674,989,1599,1267,2307,2988,3575,
Total Liabilities,1166,3139,3013,4035,6294,9781,18833,32623,42143,51591,69078,90216,
Fixed Assets,15,17,17,19,24,36,380,440,438,477,609,707,
CWIP,0,0,0,0,0,240,6,7,10,5,14,33,
Investments,31,739,114,140,232,2150,3051,7162,10668,10815,15306,20072,
Other Assets,1120,2384,2883,3877,6038,7355,15396,25014,31027,40294,53149,69404,
Total Assets,1166,3139,3013,4035,6294,9781,18833,32623,42143,51591,69078,90216,
