,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,32.7,32.19,30.95,28.47,28.23,25.54,25.48
FIIs,7.4,23.76,28.69,32.05,34.31,39.74,41.64
DIIs,11.78,14.41,15.42,20.54,18.79,20.62,19.56
Public,48.11,29.63,24.94,18.94,18.67,14.09,13.31
No. of Shareholders,95291.0,85989.0,98113.0,114569.0,149884.0,170109.0,159037.0
