,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,1212.0,1261.0,1292.0,1353.0,1405.0,1496.0,1667.0,1820.0,1992.0,2118.0,2275.0,2458.0,2531.0
Interest,652.0,628.0,637.0,629.0,652.0,676.0,730.0,844.0,909.0,965.0,1062.0,1212.0,1282.0
Expenses,413.0,730.0,736.0,663.0,557.0,694.0,859.0,779.0,875.0,925.0,1016.0,1048.0,1141.0
Financing Profit,148.0,-96.0,-81.0,61.0,196.0,127.0,78.0,197.0,208.0,228.0,197.0,198.0,108.0
Financing Margin %,12.0,-8.0,-6.0,4.0,14.0,8.0,5.0,11.0,10.0,11.0,9.0,8.0,4.0
Other Income,261.0,686.0,277.0,214.0,192.0,276.0,311.0,159.0,247.0,295.0,333.0,315.0,425.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,409.0,589.0,196.0,275.0,388.0,402.0,389.0,356.0,456.0,523.0,530.0,513.0,533.0
Tax %,21.0,19.0,14.0,26.0,28.0,25.0,11.0,25.0,25.0,25.0,20.0,25.0,25.0
Net Profit,322.0,479.0,169.0,203.0,279.0,302.0,346.0,268.0,343.0,393.0,425.0,387.0,402.0
EPS in Rs,5.25,7.81,2.71,3.25,4.45,4.81,5.49,4.25,5.15,5.89,6.37,5.8,6.01
Gross NPA %,1.54,0.99,4.25,4.31,3.16,2.6,1.98,1.96,1.9,1.81,1.66,1.76,1.91
Net NPA %,0.45,0.24,2.18,2.26,1.65,1.29,0.5,0.56,0.56,0.51,0.42,0.55,0.6
