,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.58,4.36,11.53,2.16,3.93,14.34,10.92,24.83,14.86,18.04,18.89,26.77,16.69
Expenses,4.52,4.84,7.62,4.47,4.9,8.5,7.67,11.52,9.41,11.26,14.95,13.29,11.98
Operating Profit,-3.94,-0.48,3.91,-2.31,-0.97,5.84,3.25,13.31,5.45,6.78,3.94,13.48,4.71
OPM %,-679.31,-11.01,33.91,-106.94,-24.68,40.73,29.76,53.6,36.68,37.58,20.86,50.35,28.22
Other Income,0.26,0.45,0.29,0.23,0.41,1.24,0.39,0.19,0.58,0.72,0.93,1.11,1.09
Interest,0.14,0.12,0.12,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.05,0.0,0.0
Depreciation,0.68,0.63,0.51,0.65,0.64,0.65,0.6,0.56,0.54,0.54,0.59,0.62,0.62
Profit before tax,-4.5,-0.78,3.57,-2.81,-1.28,6.35,2.96,12.86,5.41,6.88,4.23,13.97,5.18
Tax %,29.78,23.08,15.41,23.13,63.28,28.03,26.69,26.36,26.43,18.75,25.53,28.27,25.48
Net Profit,-3.16,-0.6,3.02,-2.16,-0.46,4.57,2.17,9.46,3.99,5.59,3.15,10.01,3.85
EPS in Rs,-0.68,-0.13,0.65,-0.46,-0.1,0.98,0.46,2.02,0.85,1.19,0.67,2.14,0.82
