,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,19.28,19.28,19.28,19.28,19.28,16.44,12.16,8.07
Public,80.72,80.72,80.72,80.72,80.72,83.56,87.84,91.92
No. of Shareholders,14619.0,15003.0,15340.0,15441.0,35461.0,248127.0,256192.0,321950.0
