,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01,2023-11-01
Promoters,54.54,54.54,54.54,54.54,54.54,54.54,54.54,54.54,54.54,54.54,54.54,16.28
DIIs,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,6.36
Public,45.29,45.29,45.29,45.29,45.29,45.29,45.3,45.29,45.3,45.29,45.29,77.35
No. of Shareholders,3002.0,3134.0,3495.0,4140.0,4902.0,5138.0,5332.0,5469.0,5489.0,5448.0,5141.0,5229.0
