,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,713.0,838.0,953.0,562.0,974.0,1068.0,1102.0,1008.0,1078.0,1091.0,1205.0,1064.0,1122.0
Expenses,569.0,657.0,762.0,481.0,793.0,884.0,936.0,855.0,948.0,958.0,1029.0,895.0,942.0
Operating Profit,144.0,182.0,191.0,80.0,180.0,184.0,166.0,154.0,129.0,133.0,176.0,169.0,179.0
OPM %,20.0,22.0,20.0,14.0,19.0,17.0,15.0,15.0,12.0,12.0,15.0,16.0,16.0
Other Income,5.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,4.0,7.0,6.0,9.0,8.0
Interest,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,8.0,7.0,5.0,4.0
Depreciation,27.0,28.0,27.0,27.0,28.0,28.0,33.0,32.0,34.0,33.0,34.0,31.0,36.0
Profit before tax,119.0,158.0,169.0,57.0,157.0,160.0,136.0,126.0,97.0,100.0,140.0,143.0,147.0
Tax %,25.0,23.0,22.0,27.0,24.0,22.0,29.0,26.0,29.0,26.0,21.0,24.0,25.0
Net Profit,90.0,121.0,131.0,41.0,119.0,125.0,97.0,93.0,69.0,74.0,111.0,109.0,111.0
EPS in Rs,5.61,7.48,7.99,2.71,7.3,7.67,6.01,5.8,4.39,4.67,6.78,6.75,6.78
