,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,16,16,16,16,16,16,16,16,16,16
Reserves,267,346,489,725,956,1159,1335,1559,1698,1853,2106,2311,2487
Borrowings,278,320,236,243,294,213,170,120,166,126,165,250,168
Other Liabilities,331,367,435,575,653,652,619,677,557,530,699,751,737
Total Liabilities,891,1048,1176,1559,1918,2040,2140,2372,2437,2525,2986,3328,3408
Fixed Assets,521,620,692,860,1121,1177,1145,1078,1195,1192,1150,1447,1566
CWIP,2,8,41,78,8,8,18,93,27,15,263,82,73
Investments,0,0,0,0,0,0,0,0,10,5,0,2,15
Other Assets,368,420,443,621,790,854,977,1200,1206,1313,1573,1798,1754
Total Assets,891,1048,1176,1559,1918,2040,2140,2372,2437,2525,2986,3328,3408
