,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,49.08,49.09,49.08,49.08,49.08,49.08,49.09,49.09
FIIs,3.1,3.73,3.89,2.38,2.85,8.68,4.77,7.57
DIIs,1.93,0.21,1.33,2.85,0.68,0.59,0.5,0.47
Government,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0
Public,45.89,46.78,45.44,45.69,47.38,41.65,45.65,42.88
No. of Shareholders,38013.0,40915.0,38212.0,42520.0,42711.0,64743.0,78351.0,72719.0
