,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,931.3,1089.32,631.42,810.8,399.56,561.67,466.72,703.3,541.2,543.82,671.44,783.42,459.24
Expenses,859.2,979.28,538.24,708.29,346.07,461.26,398.84,621.49,510.25,457.66,567.06,688.94,437.19
Operating Profit,72.1,110.04,93.18,102.51,53.49,100.41,67.88,81.81,30.95,86.16,104.38,94.48,22.05
OPM %,7.74,10.1,14.76,12.64,13.39,17.88,14.54,11.63,5.72,15.84,15.55,12.06,4.8
Other Income,2.47,1.25,46.33,3.43,1.93,0.48,7.3,5.08,6.59,0.24,3.57,1.23,5.24
Interest,21.07,12.88,10.3,26.01,11.8,8.8,14.04,17.23,10.54,5.45,10.72,14.24,7.4
Depreciation,16.07,21.76,12.45,20.04,10.31,13.34,13.95,12.25,10.28,13.84,15.7,13.43,12.4
Profit before tax,37.43,76.65,116.76,59.89,33.31,78.75,47.19,57.41,16.72,67.11,81.53,68.04,7.49
Tax %,24.79,28.81,21.69,27.23,24.98,26.25,37.04,31.55,30.98,30.8,25.56,33.26,27.5
Net Profit,28.16,54.56,91.43,43.59,24.99,58.09,29.71,39.3,11.54,46.44,60.69,45.41,5.43
EPS in Rs,4.24,8.25,13.77,6.56,3.76,8.75,4.48,5.92,1.72,6.98,9.09,6.83,0.81
