,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,65.08,63.85,62.51,62.5,63.22,63.69,64.17,60.4
FIIs,5.21,6.97,3.32,3.23,2.94,3.9,4.96,4.63
DIIs,12.01,13.52,10.46,11.18,9.23,8.34,10.76,18.1
Public,17.7,15.66,23.71,23.09,24.61,24.07,20.1,16.86
No. of Shareholders,20170.0,12595.0,11412.0,12666.0,15370.0,16100.0,21215.0,25040.0
