,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,345.0,508.0,755.0,623.0,539.0,646.0,902.0,747.0,771.0,909.0,1174.0,865.0,932.0
Expenses,390.0,486.0,681.0,558.0,483.0,578.0,808.0,665.0,685.0,808.0,1047.0,766.0,822.0
Operating Profit,-45.0,22.0,75.0,65.0,56.0,68.0,94.0,81.0,86.0,101.0,127.0,99.0,111.0
OPM %,-13.0,4.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0
Other Income,2.0,10.0,6.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,9.0,6.0,4.0
Interest,19.0,19.0,21.0,19.0,17.0,20.0,24.0,20.0,21.0,24.0,24.0,20.0,25.0
Depreciation,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0
Profit before tax,-70.0,4.0,50.0,42.0,35.0,43.0,65.0,53.0,58.0,69.0,100.0,75.0,80.0
Tax %,22.0,26.0,28.0,25.0,22.0,25.0,27.0,26.0,26.0,27.0,25.0,32.0,36.0
Net Profit,-55.0,3.0,36.0,31.0,27.0,33.0,47.0,39.0,43.0,51.0,75.0,51.0,51.0
EPS in Rs,-35.21,2.13,24.24,21.37,18.41,22.35,32.36,26.84,29.78,33.96,50.45,34.21,34.39
