,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.85,47.88,41.7,33.56,34.07,36.98,32.42,31.49,46.21,42.91,43.49,35.2,36.45
Expenses,20.72,34.56,32.66,25.02,27.27,32.62,24.81,25.03,33.26,28.83,30.9,31.86,29.23
Operating Profit,10.13,13.32,9.04,8.54,6.8,4.36,7.61,6.46,12.95,14.08,12.59,3.34,7.22
OPM %,32.84,27.82,21.68,25.45,19.96,11.79,23.47,20.51,28.02,32.81,28.95,9.49,19.81
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Interest,0.11,0.03,0.04,0.02,0.04,0.04,0.04,0.08,0.06,0.08,0.57,0.4,0.08
Depreciation,0.65,0.67,0.64,0.61,0.61,0.62,0.81,0.65,0.71,0.78,0.83,0.71,0.72
Profit before tax,9.37,12.62,8.36,7.91,6.15,3.7,6.76,5.73,12.18,13.22,11.19,2.23,6.42
Tax %,24.33,24.72,22.61,24.78,24.39,32.43,38.17,19.02,29.64,24.05,25.47,3.14,20.25
Net Profit,7.08,9.5,6.47,5.95,4.65,2.49,4.19,4.63,8.58,10.03,8.34,2.16,5.12
EPS in Rs,5.31,7.12,4.85,4.46,3.49,1.87,3.14,3.47,6.43,7.52,6.25,1.62,3.84
