,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,43.68,43.68,63.09,63.09,63.09,63.09,58.06,61.52
DIIs,0.24,0.24,0.17,0.17,0.17,0.17,0.14,0.12
Public,56.08,56.08,36.74,36.74,36.74,36.74,41.79,38.37
No. of Shareholders,6731.0,7054.0,6919.0,6778.0,6685.0,6483.0,6845.0,7476.0
