,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,159,166,176,187,198,217,351,1004,735,1259,2343,1688,1949
Borrowings,140,111,90,80,67,72,0,0,0,0,49,46,0
Other Liabilities,12,12,11,12,12,11,16,23,15,69,266,145,190
Total Liabilities,321,299,288,289,288,311,377,1037,761,1339,2668,1889,2149
Fixed Assets,17,17,17,16,16,16,16,16,16,15,97,95,95
CWIP,0,0,0,0,0,0,0,0,0,0,0,4,12
Investments,140,135,139,140,141,143,228,943,646,1195,2430,1716,1972
Other Assets,163,147,132,134,132,152,133,79,99,128,141,74,71
Total Assets,321,299,288,289,288,311,377,1037,761,1339,2668,1889,2149
