,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,53.41,56.89,64.18,60.19,62.66,55.69,56.47,50.7,73.15,74.94,67.3,87.85,70.46
Expenses,37.6,35.71,44.4,43.12,45.1,40.66,46.15,43.27,60.4,56.18,55.63,73.49,57.24
Operating Profit,15.81,21.18,19.78,17.07,17.56,15.03,10.32,7.43,12.75,18.76,11.67,14.36,13.22
OPM %,29.6,37.23,30.82,28.36,28.02,26.99,18.28,14.65,17.43,25.03,17.34,16.35,18.76
Other Income,0.24,1.27,-0.84,2.35,1.42,2.78,7.62,4.69,5.01,6.37,3.49,2.52,5.91
Interest,2.11,1.52,1.44,0.86,0.74,0.96,1.5,1.6,2.46,3.89,1.37,2.57,8.08
Depreciation,3.24,3.27,3.63,3.23,3.05,5.17,5.13,5.06,5.03,5.24,5.37,5.4,4.28
Profit before tax,10.7,17.66,13.87,15.33,15.19,11.68,11.31,5.46,10.27,16.0,8.42,8.91,6.77
Tax %,37.48,27.12,27.18,28.11,26.73,28.68,20.34,34.98,35.74,24.0,32.19,24.69,40.18
Net Profit,6.68,12.87,10.1,11.02,11.13,8.33,9.0,3.56,6.6,12.16,5.71,6.71,4.04
EPS in Rs,7.85,14.52,11.39,14.68,12.48,9.97,9.07,4.67,8.16,13.15,5.33,6.9,4.81
