,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-34,,46,-37,-136,216,-136,17,53,421,-2,25
Cash from Investing Activity,7,,-61,-25,-564,36,4,39,41,0,0,0
Cash from Financing Activity,39,,8,54,712,-266,135,-59,-96,-421,2,-23
Net Cash Flow,13,,-8,-9,12,-14,4,-3,-2,0,0,2
