,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,154.58,279.06,176.46,188.54
Inventory Days,20.5,21.57,12.57,18.8
Days Payable,31.5,15.16,27.47,76.5
Cash Conversion Cycle,143.58,285.47,161.57,130.84
Working Capital Days,150.43,297.62,171.02,141.31
ROCE %,,6.19,10.3,16.15
