,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,21.0,29,40,38,49,64,71,80,53,48
Inventory Days,,,,77,113,119,105,242,,1152
Days Payable,,,,395,462,522,415,606,,546
Cash Conversion Cycle,21.0,29,40,-280,-299,-339,-239,-283,53,654
Working Capital Days,35.0,-46,-26,-34,-3,57,70,84,109,108
ROCE %,,22,13,12,9,7,7,7,10,11
