,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,79.41,79.41,79.44,79.45,74.02,74.12,74.12
FIIs,6.28,5.54,3.68,0.84,3.95,3.92,4.11
DIIs,0.44,1.26,0.65,0.0,0.0,0.0,0.0
Public,12.92,12.85,15.3,18.78,21.1,21.09,20.9
Others,0.94,0.94,0.93,0.93,0.93,0.87,0.87
No. of Shareholders,63462.0,57719.0,54353.0,55974.0,55233.0,52181.0,50225.0
