,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.75,57.93,58.54,58.59,58.64,58.64,58.64,58.64
Public,36.25,42.07,41.46,41.41,41.36,41.36,41.36,41.36
No. of Shareholders,91.0,179.0,223.0,582.0,656.0,711.0,5129.0,6049.0
