,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,50,50,50,50,50,50,50,50,50,50,50,73
Reserves,38,5,12,17,23,28,32,37,43,45,49,55,75
Borrowings,48,65,73,74,78,83,54,72,76,86,101,119,114
Other Liabilities,14,15,18,22,16,15,18,23,30,16,18,20,17
Total Liabilities,112,136,153,163,167,177,154,182,199,196,218,243,279
Fixed Assets,17,15,15,15,18,18,19,20,17,14,13,14,12
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,95,121,138,148,149,158,135,162,183,183,205,230,267
Total Assets,112,136,153,163,167,177,154,182,199,196,218,243,279
