,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,87.94,87.94,87.94,87.94,87.94,87.94,87.94
FIIs,2.01,1.5,1.63,1.57,1.27,1.14,0.63
DIIs,0.41,0.0,0.09,0.14,0.11,0.06,0.06
Public,9.64,10.56,10.34,10.35,10.68,10.85,11.36
No. of Shareholders,802280.0,1117522.0,987112.0,1005433.0,1132258.0,1144602.0,1153748.0
