,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1693,781,726,1198,663
Cash from Investing Activity,-934,-506,-484,-3786,524
Cash from Financing Activity,-762,-8,-531,2658,-919
Net Cash Flow,-3,267,-289,70,268
