,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,114,114,114,130,130,130
Reserves,1997,2456,3185,7476,8036,7832
Borrowings,1829,2300,3051,2701,2396,3834
Other Liabilities,7662,6915,6978,11010,10417,8735
Total Liabilities,11603,11786,13328,21317,20979,20531
Fixed Assets,3027,3758,3702,4601,4793,4716
CWIP,570,325,531,275,324,724
Investments,147,206,332,362,392,315
Other Assets,7858,7497,8763,16079,15469,14776
Total Assets,11603,11786,13328,21317,20979,20531
