,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,141.0,190,161,180,111,54.0,48,39,43,67,47
Inventory Days,,,,,,,,,,343,637
Days Payable,,,,,,,,,,62,176
Cash Conversion Cycle,141.0,190,161,180,111,54.0,48,39,43,349,508
Working Capital Days,246.0,334,398,477,344,242.0,227,114,136,116,135
ROCE %,,14,9,8,11,,24,22,18,15,15
