,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1,4,0,4,5,3,-2,-6,17,4,2
Cash from Investing Activity,0,-7,0,0,-1,0,-2,0,0,-1,-6
Cash from Financing Activity,5,2,1,-8,-4,-2,3,6,-7,-5,-3
Net Cash Flow,5,0,1,-4,0,0,-1,0,9,-2,-7
