,2006-03-01,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2023-03-01
Debtor Days,56.0,75,44,30,51,40,28,54,39,25.0
Inventory Days,43.0,26,24,24,52,39,45,38,38,45.0
Days Payable,22.0,15,8,7,10,13,11,21,16,3.0
Cash Conversion Cycle,76.0,85,60,47,94,66,62,71,61,68.0
Working Capital Days,65.0,82,56,56,104,70,60,78,66,62.0
ROCE %,,21,29,-6,30,20,10,12,11,
