,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,206,196,486,446,418,325,249
Cash from Investing Activity,-210,-161,-165,-291,-156,-12,-126
Cash from Financing Activity,15,-31,-315,-172,320,-875,-137
Net Cash Flow,12,4,6,-16,582,-562,-14
