,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,153.49,124.58,177.52,66.56,81.05,89.45,92.39,59.24,54.93,122.45,142.23,143.28,129.18
Expenses,160.33,163.22,200.59,77.14,88.97,117.43,93.01,70.79,136.37,108.67,129.33,130.51,120.69
Operating Profit,-6.84,-38.64,-23.07,-10.58,-7.92,-27.98,-0.62,-11.55,-81.44,13.78,12.9,12.77,8.49
OPM %,-4.46,-31.02,-13.0,-15.9,-9.77,-31.28,-0.67,-19.5,-148.26,11.25,9.07,8.91,6.57
Other Income,6.31,7.19,-8.16,3.4,11.99,-7.51,-61.56,9.31,136.55,4.42,7.9,2.58,9.6
Interest,28.36,27.59,25.36,26.95,28.96,29.82,28.79,27.23,11.55,12.28,9.34,9.08,11.11
Depreciation,1.39,1.38,1.38,1.35,1.34,1.33,1.6,1.37,1.36,2.03,1.39,1.34,1.33
Profit before tax,-30.28,-60.42,-57.97,-35.48,-26.23,-66.64,-92.57,-30.84,42.2,3.89,10.07,4.93,5.65
Tax %,-0.23,-0.13,-1.36,0.0,0.0,0.0,-46.21,0.0,0.0,0.0,300.1,0.0,0.0
Net Profit,-30.35,-60.51,-58.76,-35.48,-26.23,-66.64,-135.35,-30.85,42.2,3.89,-20.15,4.93,5.65
EPS in Rs,-0.29,-0.58,-0.57,-0.34,-0.25,-0.64,-1.31,-0.24,0.3,0.03,-0.14,0.03,0.04
