,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,68.0,71,101,80,77
Inventory Days,132.0,62,114,151,83
Days Payable,66.0,51,98,104,79
Cash Conversion Cycle,134.0,82,117,127,82
Working Capital Days,126.0,104,145,128,101
ROCE %,,11,15,7,-1
