,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.86,6.9,1.56,1.97,1.71,3.41,1.63,1.48,1.93,1.41,1.30,1.24,1.3
Expenses,5.73,6.75,1.39,1.84,1.61,3.28,5.73,1.44,1.88,1.34,1.41,1.28,1.27
Operating Profit,0.13,0.15,0.17,0.13,0.1,0.13,-4.1,0.04,0.05,0.07,-0.11,-0.04,0.03
OPM %,2.22,2.17,10.9,6.6,5.85,3.81,-251.53,2.7,2.59,4.96,-8.46,-3.23,2.31
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.24,0.08,0.04
Interest,0.02,0.02,0.04,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.0,0.01
Depreciation,0.04,0.06,0.09,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.11,0.02,0.02
Profit before tax,0.07,0.07,0.04,0.05,0.03,0.05,-4.15,0.05,0.06,0.03,0.00,0.02,0.04
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Net Profit,0.07,0.07,0.05,0.06,0.03,0.05,-4.15,0.04,0.05,0.03,0.00,0.02,0.04
EPS in Rs,0.05,0.05,0.03,0.04,0.02,0.03,-2.68,0.03,0.03,0.02,0.00,0.01,0.03
