,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.0,-2.8200000000000003,-2.29,-41.38
Cash from Investing Activity,0.03,-22.52,-0.03,-0.35
Cash from Financing Activity,0.02,25.37,2.31,42.23
Net Cash Flow,0.05,0.03,0.0,0.5
